TransactionAmount,TransactionType,Location,Channel,CustomerOccupation,TransactionDuration,LoginAttempts,AgeBin,AccountBalanceBin,Target
362.09,Debit,New York,Branch,Engineer,31.0,1.0,0.0,0.0,4
42.579999999999984,Debit,San Jose,Online,Doctor,80.0,1.0,1.0,2.0,1
122.35,nan,Atlanta,Branch,Retired,188.0,1.0,2.0,0.0,0
248.66,Debit,Chicago,Online,Engineer,113.0,1.0,1.0,0.0,4
461.25,Credit,Sacramento,Online,Doctor,171.0,1.0,2.0,1.0,5
61.77000000000001,Debit,Charlotte,Branch,Doctor,49.0,1.0,2.0,2.0,6
268.92,Debit,Chicago,Branch,Engineer,148.0,1.0,1.0,2.0,6
303.97,Debit,Fort Worth,Online,Student,77.0,5.0,1.0,1.0,2
219.02,Credit,San Diego,Online,Engineer,68.0,1.0,2.0,0.0,5
125.13999999999999,Debit,Baltimore,Branch,Student,31.0,1.0,1.0,1.0,3
47.599999999999994,Debit,Austin,Online,Engineer,115.0,1.0,2.0,1.0,0
592.82,Debit,Memphis,Online,Retired,248.0,1.0,2.0,0.0,0
372.5,Debit,Nashville,ATM,Student,211.0,1.0,1.0,0.0,3
4.719999999999999,Debit,Fort Worth,Branch,Engineer,20.0,1.0,0.0,0.0,4
144.93,Debit,Fresno,Branch,Engineer,74.0,1.0,0.0,0.0,4
316.56,Debit,Denver,Online,Engineer,261.0,1.0,1.0,2.0,1
9.180000000000007,Debit,San Francisco,Online,Student,140.0,1.0,1.0,1.0,3
421.25,Debit,Fort Worth,Online,Student,66.0,1.0,1.0,0.0,3
185.71,Debit,Virginia Beach,Branch,Engineer,194.0,1.0,0.0,0.0,4
26.269999999999982,Credit,Portland,Online,Engineer,177.0,1.0,0.0,2.0,1
297.03,Debit,Austin,Online,Retired,151.0,1.0,2.0,1.0,0
341.67,Debit,Omaha,Branch,Retired,96.0,5.0,2.0,1.0,2
99.51999999999998,Debit,San Diego,ATM,Engineer,127.0,1.0,2.0,0.0,0
881.1,Debit,Phoenix,Branch,Student,16.0,1.0,1.0,2.0,3
139.69,Debit,Indianapolis,Online,Engineer,180.0,1.0,2.0,2.0,6
112.72,Debit,Washington,Branch,Doctor,17.0,1.0,0.0,2.0,1
568.88,Debit,Nashville,Branch,Student,105.0,1.0,1.0,1.0,3
189.03,Debit,Oklahoma City,ATM,Student,50.0,1.0,1.0,1.0,3
189.08,Debit,Miami,Branch,Doctor,238.0,1.0,2.0,2.0,6
409.59,nan,Albuquerque,Online,Doctor,50.0,1.0,0.0,2.0,1
283.15,Debit,Baltimore,Online,Student,180.0,1.0,1.0,1.0,3
151.82,Debit,Chicago,ATM,Retired,105.0,1.0,2.0,0.0,0
438.59,Debit,San Jose,Online,Engineer,103.0,1.0,0.0,2.0,1
590.57,Debit,Milwaukee,ATM,Student,93.0,1.0,2.0,0.0,3
63.74000000000001,Debit,Chicago,Online,Retired,31.0,1.0,2.0,0.0,0
77.01999999999998,Credit,Miami,Online,Student,132.0,1.0,2.0,1.0,5
501.15,Debit,Phoenix,Branch,Engineer,208.0,1.0,0.0,2.0,1
8.94999999999996,Debit,Oklahoma City,Online,Retired,102.0,1.0,2.0,0.0,0
173.6,Debit,Austin,Online,Student,160.0,1.0,1.0,1.0,3
149.4,Debit,Chicago,ATM,Retired,123.0,1.0,2.0,1.0,0
388.21,Credit,Columbus,Branch,Doctor,237.0,1.0,2.0,2.0,6
484.30000000000007,Credit,Boston,Online,Retired,230.0,3.0,2.0,0.0,2
126.04000000000002,Credit,Charlotte,Branch,Retired,167.0,1.0,2.0,0.0,5
52.03999999999999,Credit,Colorado Springs,Branch,Doctor,31.0,1.0,0.0,2.0,1
389.7,Credit,Austin,Branch,Doctor,216.0,1.0,2.0,0.0,5
309.77,Credit,San Antonio,Online,Retired,137.0,1.0,2.0,0.0,5
202.55,Debit,Dallas,ATM,Student,34.0,2.0,1.0,1.0,3
724.18,Debit,Fort Worth,Branch,Doctor,134.0,1.0,0.0,2.0,1
124.98000000000002,Debit,Washington,ATM,Student,78.0,1.0,1.0,1.0,3
487.32000000000005,Debit,Kansas City,Branch,Doctor,164.0,1.0,2.0,0.0,0
635.91,Credit,Jacksonville,Branch,Doctor,78.0,1.0,0.0,2.0,1
205.65,Debit,Houston,Branch,Retired,144.0,1.0,2.0,0.0,0
39.41,Debit,Louisville,Branch,Student,132.0,1.0,1.0,1.0,3
254.0,Debit,Nashville,Branch,Doctor,63.0,1.0,0.0,0.0,4
436.8,Debit,Houston,Branch,Engineer,213.0,1.0,0.0,0.0,4
224.73,Debit,Miami,Branch,Retired,63.0,1.0,2.0,0.0,0
752.69,Credit,Dallas,ATM,Doctor,115.0,1.0,2.0,2.0,6
78.5,Credit,San Jose,Branch,Doctor,41.0,1.0,0.0,2.0,1
50.0,Credit,Jacksonville,ATM,Doctor,87.0,1.0,2.0,1.0,6
132.42,Debit,Denver,ATM,Student,164.0,1.0,1.0,1.0,3
83.16,Debit,Los Angeles,ATM,Retired,177.0,1.0,2.0,0.0,0
149.02,Credit,Fort Worth,Branch,Engineer,176.0,1.0,0.0,2.0,1
74.26999999999998,Credit,Memphis,Online,Doctor,148.0,1.0,2.0,2.0,6
876.57,Credit,Portland,ATM,Retired,118.0,1.0,2.0,0.0,5
615.58,Debit,Jacksonville,ATM,Doctor,133.0,1.0,0.0,2.0,1
643.03,Credit,Jacksonville,Online,Engineer,52.0,1.0,0.0,0.0,5
7.950000000000017,Debit,Phoenix,ATM,Retired,65.0,1.0,2.0,0.0,0
270.92,Credit,Louisville,Branch,Retired,143.0,1.0,2.0,0.0,5
499.48,Debit,Charlotte,ATM,Student,133.0,1.0,1.0,1.0,3
841.5,Credit,Atlanta,Branch,Student,287.0,1.0,1.0,1.0,5
138.82,Debit,Fort Worth,Online,Retired,53.0,1.0,2.0,0.0,0
231.46,Credit,Miami,Branch,Engineer,83.0,1.0,2.0,0.0,5
292.08,Debit,Columbus,ATM,Retired,32.0,1.0,2.0,0.0,0
63.97999999999999,Debit,Baltimore,Online,Doctor,258.0,1.0,2.0,0.0,0
235.21,Debit,Boston,Branch,Doctor,74.0,1.0,2.0,0.0,0
201.73,Debit,Baltimore,Online,Engineer,78.0,1.0,2.0,0.0,0
161.31,Debit,Nashville,ATM,Student,13.0,1.0,1.0,1.0,3
18.409999999999997,Debit,Atlanta,Branch,Doctor,168.0,1.0,2.0,2.0,6
471.75,Credit,San Jose,Branch,Doctor,41.0,1.0,0.0,2.0,1
290.02,Debit,Milwaukee,Branch,Engineer,246.0,1.0,2.0,0.0,0
48.05000000000001,Debit,New York,Branch,Engineer,38.0,1.0,1.0,0.0,4
359.42,Debit,Baltimore,Branch,Doctor,30.0,1.0,2.0,1.0,6
32.90999999999997,Debit,Fort Worth,Online,Student,255.0,1.0,1.0,1.0,3
3.8000000000000114,nan,Denver,Branch,Retired,140.0,1.0,2.0,0.0,0
31.810000000000002,Debit,Fort Worth,Online,Retired,149.0,1.0,2.0,1.0,0
220.2,Debit,Boston,Online,Student,102.0,1.0,1.0,1.0,3
476.03,Credit,Houston,Branch,Retired,99.0,1.0,2.0,0.0,5
141.91000000000003,Debit,Miami,Branch,Student,49.0,1.0,1.0,1.0,3
95.82999999999998,Debit,Washington,Online,Student,91.0,1.0,1.0,1.0,3
51.150000000000006,Credit,Los Angeles,Branch,Engineer,199.0,1.0,0.0,2.0,1
50.75,Debit,Boston,ATM,Doctor,185.0,1.0,2.0,2.0,6
185.07,Debit,Colorado Springs,Branch,Student,159.0,1.0,1.0,1.0,3
293.54,Debit,Sacramento,Online,Engineer,45.0,1.0,0.0,0.0,4
285.26,Debit,Atlanta,ATM,Student,93.0,1.0,1.0,1.0,3
129.47999999999996,Debit,Seattle,ATM,Engineer,179.0,1.0,0.0,0.0,4
743.03,Debit,New York,ATM,Engineer,174.0,1.0,0.0,0.0,4
297.86,Credit,Milwaukee,ATM,Student,96.0,1.0,1.0,1.0,5
231.92,Debit,Indianapolis,ATM,Doctor,12.0,1.0,2.0,0.0,0
295.82,Credit,Chicago,Branch,Engineer,46.0,1.0,0.0,0.0,5
302.86,nan,Los Angeles,Online,Doctor,275.0,1.0,2.0,0.0,0
81.07999999999998,Debit,Omaha,ATM,Engineer,56.0,1.0,2.0,0.0,0
775.6,Credit,Mesa,Branch,Retired,158.0,1.0,2.0,0.0,5
211.91,Debit,Indianapolis,Online,Student,181.0,1.0,1.0,1.0,3
17.20999999999998,Debit,Omaha,Online,Student,219.0,1.0,1.0,1.0,3
124.22,Debit,Charlotte,ATM,Student,172.0,1.0,1.0,2.0,3
38.37000000000003,Debit,San Antonio,ATM,Doctor,135.0,1.0,2.0,2.0,6
269.79,Debit,San Jose,ATM,Engineer,17.0,1.0,2.0,1.0,0
605.42,Debit,Mesa,ATM,Student,33.0,1.0,1.0,1.0,3
29.189999999999998,Credit,Nashville,Branch,Doctor,41.0,1.0,2.0,2.0,6
701.7,Credit,Seattle,Online,Retired,64.0,1.0,2.0,0.0,5
862.34,Debit,Kansas City,Branch,Doctor,72.0,1.0,2.0,2.0,6
410.97,Debit,Los Angeles,nan,Student,45.0,1.0,1.0,1.0,3
36.97,Debit,Virginia Beach,Branch,Engineer,79.0,1.0,0.0,0.0,4
137.59,Debit,Nashville,ATM,Doctor,95.0,1.0,1.0,2.0,6
168.11,Credit,New York,Online,Doctor,12.0,1.0,2.0,2.0,6
430.98,Debit,Baltimore,Branch,Student,93.0,1.0,1.0,1.0,3
13.869999999999976,Debit,Phoenix,Branch,Student,20.0,1.0,1.0,1.0,3
175.07,Debit,Las Vegas,Online,Engineer,169.0,2.0,1.0,2.0,1
302.82,Debit,Jacksonville,ATM,Engineer,175.0,1.0,0.0,2.0,1
406.81,Debit,New York,Online,Retired,84.0,1.0,2.0,1.0,0
256.3,Debit,New York,Online,Retired,172.0,1.0,2.0,0.0,0
80.95999999999998,Credit,Jacksonville,Online,Student,97.0,1.0,1.0,1.0,5
95.78,Debit,Atlanta,Online,Student,27.0,1.0,1.0,1.0,3
379.54,Credit,Indianapolis,Branch,Doctor,118.0,1.0,0.0,2.0,1
903.19,Debit,El Paso,Online,Student,65.0,1.0,1.0,2.0,3
142.19,Debit,Houston,Branch,Student,27.0,4.0,1.0,1.0,2
847.45,Debit,Jacksonville,Branch,Student,175.0,1.0,1.0,1.0,3
295.18,Credit,Dallas,Branch,Doctor,31.0,1.0,2.0,2.0,6
18.460000000000008,Debit,Charlotte,Branch,Retired,213.0,1.0,2.0,0.0,0
603.23,Debit,Detroit,Branch,Student,48.000000000000014,1.0,1.0,1.0,3
54.5,Credit,Philadelphia,Branch,Retired,147.0,1.0,2.0,1.0,5
414.77,Debit,San Francisco,Online,Doctor,274.0,1.0,1.0,0.0,4
886.19,Debit,Colorado Springs,Branch,Retired,69.0,1.0,2.0,0.0,0
440.03,Debit,San Jose,Online,Engineer,88.0,1.0,0.0,1.0,4
76.38999999999999,Debit,Denver,Branch,Student,219.0,1.0,1.0,0.0,3
595.91,Credit,San Antonio,ATM,Student,162.0,1.0,1.0,1.0,5
6.030000000000001,Debit,Chicago,Branch,Retired,70.0,1.0,2.0,0.0,0
249.34,Debit,Charlotte,ATM,Engineer,197.0,1.0,1.0,0.0,0
421.52,Debit,San Jose,Branch,Student,67.0,1.0,1.0,1.0,3
189.77,Debit,Raleigh,Branch,Engineer,24.0,1.0,2.0,0.0,0
73.19,Debit,Atlanta,Branch,Retired,213.0,1.0,2.0,0.0,0
188.13,Credit,Jacksonville,Online,Retired,198.0,1.0,2.0,0.0,5
30.52000000000001,Debit,Jacksonville,Branch,Doctor,122.0,1.0,2.0,2.0,6
170.24,Debit,San Francisco,Branch,Retired,133.0,1.0,2.0,0.0,0
56.620000000000005,Debit,Austin,Branch,Doctor,121.0,1.0,2.0,2.0,6
53.139999999999986,Debit,Las Vegas,ATM,Doctor,70.0,1.0,0.0,0.0,4
587.23,Debit,Omaha,Online,Student,144.0,1.0,1.0,1.0,3
21.27000000000001,Credit,Indianapolis,Online,Retired,114.0,1.0,2.0,0.0,5
76.01999999999998,Credit,Albuquerque,Online,Doctor,189.0,1.0,0.0,2.0,1
155.51,Debit,Raleigh,ATM,Doctor,15.0,1.0,2.0,0.0,0
135.15,Debit,Colorado Springs,Online,Retired,50.0,1.0,2.0,0.0,0
39.47999999999999,Debit,Omaha,ATM,Retired,38.0,1.0,2.0,0.0,0
451.68,Debit,Houston,Online,Engineer,15.0,1.0,0.0,0.0,4
355.0,Credit,Fort Worth,Online,Student,33.0,1.0,1.0,1.0,5
427.69,Debit,Raleigh,ATM,Engineer,236.0,1.0,0.0,0.0,4
254.86,Debit,Boston,Branch,Student,102.0,1.0,1.0,1.0,3
19.47999999999996,Debit,Dallas,ATM,Engineer,114.0,1.0,1.0,0.0,4
190.17,Debit,Baltimore,ATM,Doctor,265.0,1.0,0.0,2.0,1
206.63,Credit,Oklahoma City,Online,Retired,128.0,1.0,2.0,0.0,5
93.22,Debit,Charlotte,Online,Retired,52.0,1.0,2.0,1.0,0
547.98,Debit,Oklahoma City,ATM,Student,171.0,1.0,1.0,1.0,3
641.06,Debit,Colorado Springs,ATM,Student,25.0,1.0,1.0,1.0,3
314.55,Credit,Dallas,Branch,Student,19.0,2.0,1.0,1.0,5
836.45,Debit,Virginia Beach,Online,Retired,63.0,1.0,2.0,1.0,0
189.45,Credit,Boston,Branch,Doctor,62.0,1.0,2.0,2.0,6
91.84,Credit,Mesa,Branch,Retired,80.0,1.0,2.0,1.0,5
609.52,Debit,Washington,ATM,Retired,169.0,1.0,2.0,0.0,0
859.3,Credit,Colorado Springs,Branch,Retired,68.0,1.0,2.0,1.0,5
100.00999999999999,Debit,Philadelphia,ATM,Doctor,63.0,1.0,0.0,0.0,4
28.779999999999973,Credit,Tucson,Online,Doctor,51.0,1.0,0.0,1.0,1
111.07999999999998,Debit,Chicago,Online,Doctor,83.0,1.0,2.0,0.0,0
470.96,Credit,Indianapolis,Online,Doctor,124.0,2.0,2.0,2.0,6
52.22999999999999,Credit,San Francisco,Branch,Student,96.0,1.0,1.0,1.0,5
78.62,Debit,Oklahoma City,Branch,Doctor,52.0,1.0,0.0,1.0,4
47.78999999999999,Debit,Denver,Branch,Student,37.000000000000014,1.0,1.0,1.0,3
333.97,Debit,Fresno,Branch,Doctor,45.0,1.0,2.0,0.0,0
30.869999999999976,Debit,Fresno,ATM,Doctor,295.0,1.0,0.0,2.0,1
710.43,Debit,San Diego,Online,Retired,115.0,1.0,2.0,0.0,0
220.23,Debit,Milwaukee,ATM,Engineer,48.000000000000014,1.0,0.0,0.0,4
27.28000000000003,Debit,Atlanta,ATM,Doctor,96.0,1.0,1.0,2.0,6
101.51999999999998,Debit,Tucson,ATM,Engineer,98.0,1.0,0.0,0.0,4
162.65,Debit,New York,ATM,Engineer,147.0,1.0,2.0,2.0,6
10.52000000000001,Debit,Kansas City,ATM,Retired,30.0,1.0,2.0,0.0,0
270.72,Debit,Los Angeles,Branch,Doctor,37.000000000000014,1.0,0.0,0.0,4
247.58,Debit,San Antonio,ATM,Engineer,152.0,1.0,0.0,1.0,4
359.65,Credit,Jacksonville,Online,Student,289.0,1.0,1.0,1.0,5
109.91,Debit,Seattle,Branch,Doctor,90.0,1.0,0.0,2.0,1
215.72,Credit,Columbus,Branch,Engineer,137.0,1.0,1.0,2.0,6
490.76,Debit,Columbus,Online,Retired,156.0,1.0,2.0,0.0,0
224.28,Debit,Chicago,Online,Retired,68.0,1.0,2.0,0.0,0
608.79,Debit,Fort Worth,Online,Engineer,157.0,1.0,2.0,0.0,0
840.16,Credit,Colorado Springs,Branch,Student,68.0,1.0,1.0,1.0,5
203.34,Debit,Phoenix,ATM,Doctor,66.0,1.0,2.0,2.0,6
90.88,Debit,Colorado Springs,ATM,Engineer,284.0,1.0,1.0,0.0,0
60.110000000000014,Credit,Albuquerque,Branch,Retired,122.0,1.0,2.0,0.0,5
393.92,Debit,Memphis,Branch,Retired,47.0,1.0,2.0,0.0,0
19.389999999999986,Debit,Colorado Springs,ATM,Doctor,45.0,1.0,0.0,2.0,1
557.41,Credit,Washington,Online,Retired,49.0,1.0,2.0,0.0,5
57.06999999999999,Credit,Boston,Online,Doctor,99.0,1.0,0.0,2.0,1
395.27,Credit,Miami,Online,Student,167.0,1.0,1.0,1.0,5
289.05,Debit,New York,ATM,Retired,116.0,1.0,2.0,0.0,0
46.110000000000014,Debit,San Francisco,Online,Doctor,233.0,1.0,0.0,0.0,4
335.5,Debit,Sacramento,ATM,Retired,47.0,1.0,2.0,0.0,0
388.07,Debit,Seattle,Online,Student,68.0,1.0,1.0,1.0,3
520.86,Credit,Sacramento,Online,Engineer,66.0,1.0,2.0,2.0,6
787.41,Debit,Memphis,Online,Student,39.0,1.0,1.0,1.0,3
31.69999999999999,Credit,Raleigh,ATM,Doctor,121.0,1.0,0.0,1.0,1
22.30000000000001,Debit,Philadelphia,ATM,Student,90.0,1.0,1.0,1.0,3
203.12,Debit,San Jose,ATM,Retired,181.0,1.0,2.0,1.0,0
315.94,Credit,Raleigh,Branch,Doctor,172.0,1.0,0.0,0.0,4
192.23,Debit,Albuquerque,Online,Engineer,39.0,3.0,2.0,0.0,2
0.2599999999999909,Debit,Oklahoma City,Online,Student,173.0,1.0,1.0,1.0,3
210.77,Debit,Mesa,ATM,Retired,161.0,1.0,2.0,0.0,0
406.65,Debit,Mesa,ATM,Doctor,107.0,1.0,2.0,2.0,6
422.9,Debit,Tucson,ATM,Engineer,111.0,1.0,0.0,0.0,4
20.620000000000033,Credit,Philadelphia,ATM,Doctor,225.0,1.0,0.0,2.0,1
174.39,Debit,San Francisco,ATM,Student,36.0,1.0,1.0,1.0,3
7.860000000000014,Credit,Sacramento,Branch,Retired,91.0,1.0,2.0,0.0,5
54.849999999999994,Credit,San Francisco,Branch,Retired,40.0,1.0,2.0,0.0,5
204.7,Debit,Oklahoma City,Branch,Doctor,95.0,5.0,0.0,0.0,2
16.55000000000004,Debit,Tucson,Branch,Engineer,159.0,1.0,1.0,0.0,4
91.32,Debit,Milwaukee,Branch,Engineer,77.0,1.0,2.0,0.0,0
49.620000000000005,Debit,Portland,ATM,Engineer,111.0,1.0,2.0,0.0,0
487.15999999999997,Credit,Los Angeles,Branch,Student,84.0,1.0,1.0,1.0,5
405.6,Debit,Tucson,Online,Engineer,44.0,1.0,0.0,2.0,1
512.95,Debit,Columbus,Branch,Engineer,143.0,1.0,2.0,2.0,6
345.94,Debit,Portland,ATM,Doctor,163.0,1.0,0.0,0.0,4
356.56,Debit,New York,Online,Engineer,52.0,1.0,0.0,0.0,4
10.31000000000003,Debit,Louisville,Online,Engineer,280.0,1.0,0.0,0.0,4
211.69,Debit,Atlanta,Branch,Doctor,111.0,1.0,1.0,0.0,4
221.49,Credit,Oklahoma City,Branch,Student,196.0,1.0,1.0,1.0,5
278.23,Debit,Fresno,Online,Engineer,83.0,1.0,0.0,2.0,1
116.88,Debit,Memphis,ATM,Doctor,263.0,1.0,0.0,0.0,4
328.77,Credit,San Diego,Online,Doctor,247.0,1.0,0.0,0.0,5
77.53,Debit,Louisville,Branch,Retired,55.0,1.0,2.0,0.0,0
421.74,Debit,San Jose,Online,Doctor,103.0,1.0,2.0,2.0,6
313.69,Debit,Oklahoma City,Branch,Retired,152.0,1.0,2.0,0.0,0
411.72,Debit,Washington,Branch,Doctor,153.0,1.0,1.0,2.0,1
508.73,Debit,Chicago,Branch,Retired,89.0,1.0,2.0,0.0,0
153.08,Debit,Omaha,ATM,Student,201.0,1.0,1.0,1.0,3
23.00999999999999,Debit,Las Vegas,Branch,Retired,166.0,1.0,2.0,0.0,0
69.28,Debit,Los Angeles,Online,Student,129.0,1.0,1.0,1.0,3
51.25,Credit,Austin,Branch,Student,66.0,1.0,1.0,1.0,5
407.65,Debit,Denver,ATM,Student,263.0,1.0,1.0,1.0,3
459.25,Debit,Tucson,Branch,Student,59.0,1.0,1.0,1.0,3
301.56,Debit,Seattle,Branch,Doctor,118.0,1.0,0.0,2.0,1
17.670000000000016,Debit,San Diego,Online,Doctor,91.0,1.0,2.0,1.0,6
5.289999999999992,Credit,San Francisco,Online,Doctor,132.0,1.0,0.0,2.0,1
401.37,Debit,Los Angeles,Branch,Engineer,251.0,1.0,0.0,2.0,1
145.40000000000003,Debit,Tucson,Online,Engineer,24.0,1.0,0.0,0.0,4
556.34,Debit,Seattle,Online,Doctor,46.0,1.0,0.0,2.0,1
34.31,Debit,Philadelphia,ATM,Student,251.0,1.0,1.0,1.0,3
780.59,Credit,Tucson,Online,Student,145.0,1.0,1.0,0.0,5
282.65,Debit,Fort Worth,ATM,Doctor,161.0,1.0,0.0,2.0,1
305.27,Debit,Las Vegas,Online,Doctor,147.0,1.0,2.0,2.0,6
185.81,Debit,Austin,Online,Doctor,116.0,1.0,0.0,2.0,1
66.00999999999999,Debit,Milwaukee,Online,Student,179.0,1.0,0.0,0.0,3
447.95,Debit,Tucson,Branch,Engineer,75.0,1.0,1.0,0.0,4
279.3,Debit,Oklahoma City,ATM,Student,48.000000000000014,1.0,1.0,1.0,3
611.15,Debit,Detroit,ATM,Student,121.0,1.0,1.0,1.0,3
275.2,Debit,New York,Online,Engineer,81.0,1.0,2.0,1.0,6
427.79,Debit,San Jose,Branch,Student,189.0,1.0,1.0,1.0,3
469.13,Credit,San Antonio,ATM,Doctor,139.0,1.0,2.0,1.0,6
102.81,Debit,Seattle,Branch,Retired,47.0,1.0,2.0,0.0,0
22.610000000000014,Debit,Seattle,Online,Student,145.0,1.0,1.0,1.0,3
68.28,Debit,Boston,Online,Engineer,293.0,1.0,2.0,0.0,0
33.650000000000006,Credit,New York,Online,Doctor,146.0,1.0,2.0,2.0,6
362.68,Credit,Miami,ATM,Retired,137.0,1.0,2.0,0.0,5
73.23000000000002,Debit,San Francisco,Branch,Student,172.0,1.0,1.0,1.0,3
654.49,Credit,Austin,Online,Student,104.0,1.0,1.0,1.0,5
18.56000000000003,Credit,Memphis,Branch,Engineer,161.0,1.0,0.0,0.0,5
389.05,Debit,Dallas,ATM,Student,41.0,1.0,1.0,1.0,3
66.91,Debit,Seattle,ATM,Doctor,85.0,1.0,0.0,1.0,4
335.48,Debit,Oklahoma City,Branch,Engineer,155.0,1.0,0.0,0.0,4
38.139999999999986,Debit,Albuquerque,Online,Student,174.0,1.0,1.0,1.0,3
360.02,Debit,Dallas,Online,Retired,68.0,1.0,2.0,0.0,0
567.71,Debit,Memphis,Online,Doctor,80.0,1.0,2.0,2.0,6
218.19,Debit,Austin,ATM,Student,185.0,1.0,1.0,1.0,3
209.99,Debit,Denver,ATM,Student,40.0,1.0,1.0,1.0,3
11.02000000000001,Debit,Tucson,Branch,Student,280.0,1.0,1.0,1.0,3
83.43,Debit,New York,Online,Retired,109.0,1.0,2.0,1.0,0
344.97,Debit,Austin,Online,Doctor,106.0,1.0,0.0,0.0,4
172.29,Debit,El Paso,ATM,Engineer,283.0,1.0,0.0,2.0,1
195.54,Debit,Omaha,Online,Retired,255.0,1.0,2.0,0.0,0
101.23000000000002,Debit,Colorado Springs,Online,Engineer,87.0,1.0,0.0,0.0,4
180.46,Debit,Fresno,ATM,Student,34.0,1.0,1.0,1.0,3
692.55,Debit,Charlotte,Branch,Retired,109.0,1.0,2.0,0.0,0
147.31,Credit,Mesa,Online,Doctor,92.0,1.0,0.0,2.0,1
107.48000000000002,Debit,Los Angeles,Branch,Student,103.0,1.0,1.0,1.0,3
81.50999999999999,Debit,Washington,Branch,Student,97.0,1.0,1.0,1.0,3
365.48,Credit,Seattle,Online,Retired,216.0,1.0,2.0,0.0,5
491.1,Credit,Houston,Online,Engineer,125.0,1.0,0.0,0.0,5
452.8,Debit,Los Angeles,Branch,Retired,151.0,1.0,2.0,0.0,0
645.04,Debit,Memphis,Branch,Retired,78.0,1.0,2.0,0.0,0
169.28,Debit,Philadelphia,Branch,Doctor,114.0,1.0,0.0,0.0,4
88.42000000000002,Debit,El Paso,ATM,Doctor,91.0,1.0,2.0,2.0,6
155.53,Debit,Baltimore,ATM,Engineer,66.0,1.0,1.0,0.0,4
39.24000000000001,Debit,Dallas,ATM,Retired,106.0,1.0,2.0,0.0,0
152.01,Debit,Fort Worth,ATM,Engineer,111.0,3.0,0.0,0.0,2
78.76999999999998,Credit,Las Vegas,ATM,Engineer,50.0,1.0,0.0,0.0,4
26.50000000000003,Debit,Indianapolis,Online,Engineer,179.0,1.0,0.0,0.0,4
83.62,Debit,Raleigh,ATM,Doctor,146.0,1.0,0.0,2.0,1
142.77999999999997,Debit,San Diego,Branch,Doctor,150.0,1.0,2.0,2.0,6
55.99000000000001,Debit,El Paso,ATM,Doctor,95.0,1.0,0.0,1.0,4
774.48,Debit,Louisville,Branch,Doctor,31.0,1.0,2.0,2.0,6
105.37,Debit,Sacramento,ATM,Student,160.0,1.0,1.0,1.0,3
118.82999999999998,Debit,Virginia Beach,Online,Student,295.0,1.0,1.0,1.0,3
46.22,Debit,San Jose,Branch,Student,217.0,1.0,1.0,1.0,3
659.71,Credit,San Jose,Branch,Student,148.0,1.0,1.0,1.0,5
377.97,Debit,Miami,Online,Retired,160.0,1.0,2.0,0.0,0
114.1,Debit,Boston,Branch,Retired,148.0,1.0,2.0,0.0,0
11.299999999999983,Credit,Louisville,Online,Retired,41.0,1.0,2.0,1.0,5
95.5,Debit,Omaha,Online,Retired,17.0,1.0,2.0,0.0,0
130.93,Credit,Houston,Branch,Engineer,149.0,1.0,1.0,1.0,5
272.97,Debit,Boston,Online,Retired,174.0,1.0,2.0,0.0,0
73.35,Debit,San Francisco,Branch,Student,47.0,1.0,1.0,1.0,3
29.939999999999998,Debit,San Francisco,ATM,Doctor,243.0,1.0,2.0,2.0,6
307.24,Debit,San Jose,ATM,Student,136.0,2.0,1.0,1.0,3
50.52000000000001,Debit,Boston,Online,Student,140.0,1.0,1.0,1.0,3
820.46,Credit,Fort Worth,Online,Engineer,243.0,1.0,2.0,0.0,5
153.07,Debit,Detroit,ATM,Engineer,116.0,1.0,2.0,2.0,6
52.94,Debit,Tucson,Branch,Doctor,146.0,1.0,0.0,0.0,4
384.41,Debit,Jacksonville,ATM,Engineer,65.0,1.0,2.0,0.0,0
235.42,Debit,Phoenix,Branch,Retired,175.0,1.0,2.0,0.0,0
114.23000000000002,Debit,Dallas,ATM,Doctor,64.0,1.0,2.0,2.0,6
12.620000000000033,Debit,El Paso,Branch,Doctor,60.99999999999999,1.0,0.0,0.0,4
373.52,Debit,Colorado Springs,ATM,Engineer,235.0,1.0,0.0,0.0,4
336.05,Debit,San Antonio,Branch,Student,164.0,1.0,1.0,1.0,3
366.93,Debit,Houston,Online,Retired,33.0,1.0,2.0,0.0,0
112.26999999999998,Debit,Seattle,Branch,Doctor,102.0,1.0,2.0,0.0,0
494.9599999999999,Debit,Sacramento,ATM,Engineer,132.0,1.0,0.0,0.0,4
561.58,Debit,Sacramento,Online,Doctor,23.0,1.0,2.0,2.0,6
440.94,Debit,San Antonio,Online,Doctor,148.0,1.0,0.0,0.0,4
71.9,Debit,Los Angeles,Branch,Doctor,51.0,1.0,1.0,2.0,6
256.66,Credit,Raleigh,Online,Retired,137.0,1.0,2.0,1.0,5
166.55,Credit,Houston,Branch,Doctor,99.0,1.0,2.0,2.0,6
276.26,Debit,Louisville,Branch,Doctor,143.0,1.0,2.0,1.0,6
35.46000000000001,Debit,Indianapolis,ATM,Doctor,164.0,1.0,2.0,0.0,0
38.139999999999986,Debit,Portland,Branch,Engineer,165.0,1.0,0.0,2.0,1
506.26,Credit,Baltimore,ATM,Retired,86.0,1.0,2.0,0.0,5
736.32,Debit,Indianapolis,Online,Doctor,28.0,1.0,0.0,2.0,1
389.43,Credit,Austin,ATM,Engineer,151.0,1.0,2.0,0.0,5
